ahat,bhat,se,fval,pval,n,x,y,study
0.00862059449531163,-0.0102016428176301,0.00684128831869365,2.2236398083102,0.135912337063628,10000000,c1_8,d,all
0.00902621727696558,-0.0149046036544236,0.00684088494918837,4.7469678509455,0.0293499905917867,10000000,c1_9,d,all
0.0063539901551153,0.0204496371769484,0.00684056773211218,8.93690042829873,0.00279467227948893,10000000,c1_10,d,all
0.0131848705126272,0.00571289813203717,0.00684080873290336,0.697425888803234,0.403650006962016,10000000,c1_11,d,all
-8.49000377149929e-05,0.038700215614206,0.00683712402575859,32.039066445049,1.51107246086413e-08,10000000,c1_12,d,all
0.0156633784250353,-0.0307033321612482,0.00683993713751755,20.149617266086,7.16153736580546e-06,10000000,c1_13,d,all
0.015884586045428,-0.0396629432534362,0.0068399312255457,33.6253185430386,6.68193318382077e-09,10000000,c1_14,d,all
0.0173626822679527,0.0165414584385163,0.00683960072621466,5.84906027261266,0.0155853893136641,10000000,c1_15,d,all
0.00454448158096582,0.0245144115181305,0.0068410646240339,12.8409027967701,0.000339125564522606,10000000,c1_16,d,all
0.0143585814074198,0.0180805352945628,0.00684061290471839,6.98606363940381,0.00821469479324046,10000000,c1_17,d,all
0.0315025404397569,0.092950858163998,0.00691269393671866,180.805713471402,3.23490364393966e-41,10000000,r1,d,all
3.73516648900027e-05,7.63164362236652e-05,7.73355293149403e-05,0.973818540500855,0.323729712670708,10000000,prs,c1_1,all
3.78284007226327e-05,5.72468362673614e-05,7.73451314977241e-05,0.547818906488677,0.459210277094148,10000000,prs,c1_2,all
3.77882601272335e-05,6.42061560784146e-05,7.73436140766458e-05,0.689135173487189,0.40645871592424,10000000,prs,c1_3,all
3.80799994282612e-05,5.04454427073565e-05,7.73624771789546e-05,0.425190096393001,0.514358597552474,10000000,prs,c1_4,all
3.72679559070675e-05,5.37692384707316e-05,7.73536567196486e-05,0.483176800486488,0.486986885545906,10000000,prs,c1_5,all
3.74511622862073e-05,5.91110873477647e-05,7.73373528210852e-05,0.584196958342439,0.444671951386948,10000000,prs,c1_6,all
3.80920086232872e-05,4.89549358564774e-05,7.73614671349901e-05,0.400445646858203,0.526859210480296,10000000,prs,c1_7,all
3.75845830953225e-05,6.69690833167537e-05,7.7336587767962e-05,0.749857424703425,0.386521395480971,10000000,prs,c1_8,all
3.76722136250435e-05,5.42811184820237e-05,7.7341139119883e-05,0.492579628837911,0.482778858573503,10000000,prs,c1_9,all
3.7753697305824e-05,6.35723272942844e-05,7.7344708742924e-05,0.67557723165616,0.411113881150975,10000000,prs,c1_10,all
3.74418005115119e-05,5.44532904179345e-05,7.73420164574898e-05,0.495698122430191,0.481396469601181,10000000,prs,c1_11,all
3.81605230061007e-05,5.40452350481667e-05,7.73835768820584e-05,0.487772396650727,0.484922689768621,10000000,prs,c1_12,all
3.74346242740668e-05,4.65336395783669e-05,7.73517972337245e-05,0.361903868882864,0.547450785725816,10000000,prs,c1_13,all
3.72775611985858e-05,5.58799183428176e-05,7.73518113542576e-05,0.521879874751239,0.470040897642365,10000000,prs,c1_14,all
3.71270763103735e-05,5.93941214167511e-05,7.73556562755152e-05,0.589525743845705,0.44260258737249,10000000,prs,c1_15,all
3.7881988571259e-05,6.05679010735471e-05,7.733907605374e-05,0.613319946196795,0.43354054162549,10000000,prs,c1_16,all
3.71990465918552e-05,6.67745530124692e-05,7.73442052645664e-05,0.745360573217252,0.387949108517645,10000000,prs,c1_17,all
3.21940363025864e-05,0.000188200878986699,7.65370252276587e-05,6.04644543493891,0.0139343375611249,10000000,prs,r1,all
