ahat,bhat,se,fval,pval,n,x,y,study
0.402934826670383,-0.196500619569628,0.0112804106322426,303.443633209123,1.23978933466623e-67,30686,prs,d,observational
0.109780349515162,-0.0839121000115586,0.0116017486091166,52.3121149269152,4.84516091489129e-13,30686,c0_1,d,observational
0.0617209762331386,-0.078330319559241,0.0115949824341259,45.6372646735183,1.44847969655897e-11,30686,c0_2,d,observational
0.0613141593007582,-0.0573649238816621,0.0115899824449589,24.4978114090358,7.47881359079985e-07,30686,c0_3,d,observational
0.019346044952215,-0.0496557724012367,0.0115848156650227,18.3722026855443,1.82243008587618e-05,30686,c0_4,d,observational
0.16965940394067,-0.0630693234511516,0.0115996452242745,29.5628930070684,5.45438652007662e-08,30686,c0_5,d,observational
0.123414214276019,-0.0664720211104443,0.0116047872583178,32.80978626325,1.02580697885967e-08,30686,c0_6,d,observational
0.0178562153755245,-0.0519591566529713,0.0115835633679759,20.1205491268124,7.29748646160381e-06,30686,c0_7,d,observational
0.0899012950896532,-0.0784136473786237,0.0116013042391019,45.6845844046738,1.41395813866349e-11,30686,c0_8,d,observational
0.0929964022914124,-0.0803483832615609,0.0116066776500864,47.922386657824,4.52145481646303e-12,30686,c0_9,d,observational
0.0664433511644195,-0.0554678673458356,0.0116003901183776,22.8632385184511,1.74753149643852e-06,30686,c0_10,d,observational
0.135800140609169,-0.0663979602476917,0.0116039659542625,32.7413501330181,1.0625252097576e-08,30686,c0_11,d,observational
0.00357364253330352,-0.038588875744169,0.0115766264412894,11.1111807572273,0.000859103353699464,30686,c0_12,d,observational
0.159505473209499,-0.0816605911834889,0.0115975957227101,49.5780119599864,1.94646192318811e-12,30686,c0_13,d,observational
0.161468090031929,-0.0854557944335757,0.0115944946259752,54.3224544721922,1.74434828980582e-13,30686,c0_14,d,observational
0.177284472659747,-0.0523925355761179,0.0115979226172426,20.4069650373176,6.28347325007233e-06,30686,c0_15,d,observational
0.0502201516042216,-0.0529530544693765,0.0115911691668291,20.8702448602369,4.9338135412269e-06,30686,c0_16,d,observational
0.148032136211148,-0.0581674078343059,0.0116051355701806,25.1222761018635,5.41067316056733e-07,30686,c0_17,d,observational
0.309788244311113,-0.0982941707487547,0.0116072037696926,71.7133992540738,2.59769409755819e-17,30686,r0,d,observational
-0.0217126393019361,-0.00135694080028603,0.00141341721537469,0.921681877975997,0.337041317989678,30686,prs,c0_1,observational
-0.02177164606196,-0.00146164488834532,0.0014143922218794,1.06793304592575,0.301420933566137,30686,prs,c0_2,observational
-0.0217487132584363,-0.00175274898454422,0.00141547861904769,1.53332007239341,0.215624317774267,30686,prs,c0_3,observational
-0.0218167978350846,-0.00178414697063418,0.00141624993863633,1.58701651314813,0.207762490849021,30686,prs,c0_4,observational
-0.0215620352932885,-0.00175863539765937,0.00141418256551417,1.54646702141139,0.213667263809447,30686,prs,c0_5,observational
-0.0216840381005616,-0.00136175570123668,0.00141349547719178,0.928131597216437,0.335356491600248,30686,prs,c0_6,observational
-0.0218211641646086,-0.00179466776675619,0.00141636229501389,1.60553364768754,0.205130388616561,30686,prs,c0_7,observational
-0.0217210707127778,-0.00162440835393761,0.00141361458318206,1.32046956258801,0.250516753390634,30686,prs,c0_8,observational
-0.0217249004122502,-0.00149869498057768,0.00141291319124714,1.12511145389903,0.288828830775014,30686,prs,c0_9,observational
-0.021742148096806,-0.00166657850035319,0.00141424964868461,1.38867107892128,0.23863878929169,30686,prs,c0_10,observational
-0.0216500551040349,-0.00151875360362082,0.00141359188609575,1.15432089052368,0.282654907768222,30686,prs,c0_11,observational
-0.021837566004788,-0.00183920717521492,0.00141741716844198,1.6837047124712,0.194442664665247,30686,prs,c0_12,observational
-0.0216226490160341,-0.0015254307145388,0.0014139806454042,1.16385276736937,0.280676421470762,30686,prs,c0_13,observational
-0.0216398365406451,-0.00138471851039963,0.00141425440418953,0.958667304008703,0.327530597593638,30686,prs,c0_14,observational
-0.0215394632114547,-0.00176835741276475,0.00141460310363361,1.56268297756711,0.21128234650991,30686,prs,c0_15,observational
-0.021766620221053,-0.00169653299174804,0.00141541953287536,1.43666082652032,0.23068971349548,30686,prs,c0_16,observational
-0.0216002409742159,-0.00172902643537826,0.0014136168779968,1.49602834807203,0.221292871613558,30686,prs,c0_17,observational
-0.0214890862940922,-0.00120903682932729,0.00141231161631113,0.732854904100049,0.39196605027394,30686,prs,r0,observational
-0.000210399671284141,-0.00922318493729597,0.0116260240691317,0.62936037852475,0.427596162673402,30686,c1_1,d,observational
-0.00511037205049589,-0.00592568094845009,0.0116264200064259,0.259767319576618,0.610283719975598,30686,c1_2,d,observational
-0.00572527207908131,0.0285129170854799,0.0116262813550679,6.01452930210006,0.0141940904393912,30686,c1_3,d,observational
-0.00995251495414441,0.029005790256489,0.0116202718408341,6.23069982160468,0.0125606163283719,30686,c1_4,d,observational
0.00567490833095626,0.0089254823607862,0.0116432473306809,0.58764513632174,0.443337074859176,30686,c1_5,d,observational
0.000611081447406369,0.0163568775106494,0.0116333004336546,1.97694649192671,0.159722583566272,30686,c1_6,d,observational
-0.0088718403483149,0.0210149281070823,0.0116213587955573,3.269956669166,0.0705692732212321,30686,c1_7,d,observational
-0.00204106914930783,-0.00111198890686308,0.0116295727844064,0.00914267721956315,0.923825111108967,30686,c1_8,d,observational
-0.00295424162788239,-0.00380701064946617,0.0116270386166637,0.107208681178975,0.743346903462026,30686,c1_9,d,observational
-0.00653715554190115,0.0323797265203627,0.0116386054247855,7.74006241888567,0.0054041908946981,30686,c1_10,d,observational
