ahat,bhat,se,fval,pval,n,x,y,study
0.402593275687429,-0.225865878423835,0.0113351224216651,397.053312927134,8.67481030653065e-88,30686,prs,d,observational
0.111965144740939,-0.0895207326979496,0.0114779645990605,60.829954877002,6.41888988652681e-15,30686,c0_1,d,observational
0.0639772392983881,-0.0851387811606485,0.0114704519761409,55.0926667966632,1.17959344956851e-13,30686,c0_2,d,observational
0.0636418902054799,-0.0627403718884829,0.011473654839418,29.9013375315946,4.58140778120954e-08,30686,c0_3,d,observational
0.0222675086771676,-0.0559370531002475,0.0114593947403188,23.8273534092911,1.05903095328312e-06,30686,c0_4,d,observational
0.172113577945997,-0.0685952222410356,0.0114671939114826,35.7827259192112,2.23035124877698e-09,30686,c0_5,d,observational
0.125324133196134,-0.0717097467613395,0.0114707223023951,39.0818259019279,4.11753686354883e-10,30686,c0_6,d,observational
0.0197991194523188,-0.0572218648997265,0.0114592380165469,24.9351815755809,5.96152989604975e-07,30686,c0_7,d,observational
0.0915528302824453,-0.0844573298911845,0.011473893312082,54.1817564235132,1.87359001207123e-13,30686,c0_8,d,observational
0.0964566235754634,-0.087496526513268,0.0114752232479407,58.1378996843264,2.51423300600055e-14,30686,c0_9,d,observational
0.0694362827288444,-0.062380795141681,0.011474160906353,29.5569720378865,5.47105787003911e-08,30686,c0_10,d,observational
0.137451675801961,-0.0713132816847084,0.0114816149289841,38.5775719258469,5.32946302691044e-10,30686,c0_11,d,observational
0.0057034624979483,-0.0440865152436914,0.0114541745170214,14.8143960995637,0.000118866777636442,30686,c0_12,d,observational
0.161811214009768,-0.0873581592010937,0.0114693091651068,58.0139489925849,2.67742965794854e-14,30686,c0_13,d,observational
0.164191642816805,-0.0912910848071062,0.0114746600907598,63.2961182125674,1.83935702873857e-15,30686,c0_14,d,observational
0.180101483388548,-0.0585133453532407,0.0114715681364519,26.0174230670602,3.40362292504055e-07,30686,c0_15,d,observational
0.0524929072478109,-0.0588737192765245,0.0114732709050322,26.3310664469202,2.89375427120617e-07,30686,c0_16,d,observational
0.14992006502681,-0.0620947310888146,0.0114803033467395,29.2551799571081,6.39201197819147e-08,30686,c0_17,d,observational
0.292016849469462,-0.102912102723088,0.0115768030290745,79.0233825545717,6.46598704642931e-19,30686,r0,d,observational
-0.0205609648466202,0.000924164349127526,0.0014194366198694,0.423902923104436,0.51500083389863,30686,prs,c0_1,observational
-0.0205227591805811,0.00107750517512523,0.00142049532549465,0.575385762774061,0.448132485839587,30686,prs,c0_2,observational
-0.0205157377575393,0.000644662444838866,0.00142068960685765,0.205904735590077,0.649999552410465,30686,prs,c0_3,observational
-0.0204908098652739,0.000725623544977246,0.0014225969320834,0.260171066308035,0.610006323173942,30686,prs,c0_4,observational
-0.0205920281505469,0.000699453542800246,0.00142135314140499,0.242166330545139,0.622649356969488,30686,prs,c0_5,observational
-0.0205740786125919,0.000862418950750809,0.00142083671808657,0.368424275777094,0.543868919239214,30686,prs,c0_6,observational
-0.0204886139793167,0.000732793744739194,0.0014225906078308,0.265340554719668,0.606478344841238,30686,prs,c0_7,observational
-0.0205390920224007,0.000838194244935626,0.00142009557422082,0.348380791404737,0.555035505645448,30686,prs,c0_8,observational
-0.020556198436477,0.00106890838898215,0.0014198345708166,0.566768204190229,0.451551787110836,30686,prs,c0_9,observational
-0.0205287762355381,0.000853790921284452,0.00142063131677054,0.361193808082729,0.547848410886321,30686,prs,c0_10,observational
-0.0205943527035011,0.000951670026531471,0.0014194985423977,0.449472246377282,0.50259072847011,30686,prs,c0_11,observational
-0.0204847792881695,0.000522597161924813,0.00142345709899081,0.134786168631337,0.713522823300367,30686,prs,c0_12,observational
-0.0206137944011533,0.000971295760785109,0.00142057186210908,0.46749456929867,0.494147210570932,30686,prs,c0_13,observational
-0.0206309993212615,0.00110079461628731,0.00141978435121462,0.60112919876594,0.438153484713189,30686,prs,c0_14,observational
-0.0206136521439111,0.000783697963283326,0.00142103560965392,0.304149785245354,0.581296514072766,30686,prs,c0_15,observational
-0.0205068246244107,0.000548552873935879,0.00142082104649958,0.149059007831023,0.699438907574817,30686,prs,c0_16,observational
-0.0205951365998596,0.000834089856484812,0.00141987856850693,0.345082766674608,0.556914265599935,30686,prs,c0_17,observational
-0.0211600444041361,0.00267429009532335,0.00140682867133321,3.6135545092513,0.0573198656710217,30686,prs,r0,observational
0.00592402359731219,-0.00391603829828601,0.0116042939582902,0.113882349237028,0.735769009919714,30686,c1_1,d,observational
0.00112611133643231,-0.00258054223744092,0.0115885818258135,0.049586260822621,0.823786262887133,30686,c1_2,d,observational
0.00058888412225722,0.034216464711061,0.0115987534919895,8.70257218611199,0.00318001242508838,30686,c1_3,d,observational
-0.00219019943289885,0.0327195610918833,0.011586337805967,7.97485078284073,0.00474622295060638,30686,c1_4,d,observational
0.0122806458566444,0.0144539763450979,0.011627764544312,1.54519118288402,0.213856257157139,30686,c1_5,d,observational
0.00628587798161758,0.0222202882095356,0.0116035052095989,3.66708496244419,0.0555064538579571,30686,c1_6,d,observational
-0.00354010776809357,0.0273556486682893,0.0115765298186807,5.58389502708585,0.0181325656084788,30686,c1_7,d,observational
0.00328053478040349,0.00354633535754264,0.0115988197127437,0.0934828637619547,0.759797322240482,30686,c1_8,d,observational
0.0050918202567602,-0.000822997678474818,0.0116099260274233,0.00502502602117906,0.943487819196198,30686,c1_9,d,observational
0.000891101934587654,0.0356046151891308,0.0116017974998841,9.41807253196212,0.00215044628243869,30686,c1_10,d,observational
