ahat,bhat,se,fval,pval,n,x,y,study
0.402870174272929,-0.212717963496171,0.0113763238988756,349.626575213134,1.38099533968248e-77,30686,prs,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_1,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_2,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_3,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_4,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_5,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_6,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_7,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_8,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_9,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_10,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_11,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_12,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_13,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_14,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_15,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_16,d,observational
0.00588673042389996,-0.00190007074527609,0.0115952614104971,0.0268521122807506,0.869837601311744,30686,c0_17,d,observational
-0.011599074750573,0.00653012252091153,0.0116220730245068,0.31570063813284,0.574207036679508,30686,r0,d,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_1,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_2,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_3,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_4,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_5,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_6,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_7,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_8,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_9,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_10,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_11,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_12,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_13,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_14,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_15,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_16,observational
-0.020457948584591,0.00037989548403324,0.00140245378556714,0.073375511851393,0.786485806565093,30686,prs,c0_17,observational
-0.0204548270319151,0.000131898409083738,0.00139921327059424,0.00888610178573778,0.924898376161823,30686,prs,r0,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_1,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_2,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_3,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_4,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_5,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_6,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_7,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_8,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_9,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_10,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_11,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_12,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_13,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_14,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_15,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_16,d,observational
0.00557795307192127,-0.00856994474155965,0.0116298945879442,0.543005822659454,0.46119531290215,30686,c1_17,d,observational
0.000931475256120194,-0.0180378178865876,0.0116343447724867,2.40372143727227,0.121057300272698,30686,r1,d,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_1,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_2,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_3,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_4,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_5,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_6,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_7,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_8,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_9,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_10,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_11,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_12,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_13,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_14,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_15,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_16,observational
-0.0204544878625845,-0.000727136230397675,0.00139826110610402,0.270430090662479,0.603047161347968,30686,prs,c1_17,observational
-0.0204549099504758,0.000170915305941932,0.00139768970683847,0.0149534147721143,0.902674780443693,30686,prs,r1,observational
