ahat,bhat,se,fval,pval,n,x,y,study
0.00228404868120694,-0.00194217209343172,6.1636216242034e-05,992.895354662131,6.44599069569055e-218,10000000,prs,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_1,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_2,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_3,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_4,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_5,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_6,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_7,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_8,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_9,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_10,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_11,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_12,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_13,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_14,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_15,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_16,d,all
0.000234930847229974,0.00358532172386714,0.00662269021442214,0.293080810269751,0.588253017145637,10000000,c0_17,d,all
-6.10433151463728e-05,0.000305807169580023,0.00662346807352512,0.00213169188410367,0.963174556032458,10000000,r0,d,all
7.65621418848963e-05,-3.31408643739955e-05,7.74654681161775e-05,0.183025399548967,0.668786058218446,10000000,prs,c0_1,all
