ahat,bhat,se,fval,pval,n,x,y,study
0.403175021533939,-0.190595694495209,0.0112890386193123,285.044229943489,1.15915362562385e-63,30686,prs,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_1,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_2,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_3,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_4,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_5,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_6,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_7,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_8,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_9,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_10,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_11,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_12,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_13,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_14,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_15,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_16,d,observational
-0.00949895909936533,0.0159344374663959,0.0116633593617759,1.86649211009826,0.171887395895167,30686,c0_17,d,observational
0.000354044953415116,-0.00319914100412077,0.0116251807633042,0.0757298916459123,0.783171625980425,30686,r0,d,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_1,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_2,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_3,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_4,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_5,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_6,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_7,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_8,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_9,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_10,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_11,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_12,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_13,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_14,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_15,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_16,observational
-0.0212317369641084,-0.000287487561744693,0.00140646848351338,0.0417809306425695,0.838039283736677,30686,prs,c0_17,observational
-0.0212306451505268,0.000238684672140861,0.00141112898678122,0.0286098535463592,0.865684117573037,30686,prs,r0,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_1,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_2,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_3,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_4,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_5,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_6,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_7,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_8,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_9,d,observational
-0.00619706559983663,-0.00624576188462524,0.0115964209724327,0.290083415780346,0.59017098754551,30686,c1_10,d,observational
